winning_seat,loser_death_description,halfturns_played,milliseconds_passed,seat_0_lands,seat_0_board_size,seat_0_hand_size,seat_1_lands,seat_1_board_size,seat_1_hand_size
0,DeathDescription.LIFETOTAL,12,37.32800483703613,6,5,2,6,6,1
0,DeathDescription.LIFETOTAL,10,28.511762619018555,5,5,2,3,4,5
1,DeathDescription.LIFETOTAL,11,40.3285026550293,6,3,3,6,5,2
0,DeathDescription.LIFETOTAL,10,40.15016555786133,6,5,1,4,5,3
1,DeathDescription.LIFETOTAL,11,35.16840934753418,5,5,2,6,6,1
1,DeathDescription.LIFETOTAL,11,29.71506118774414,6,3,3,4,5,4
0,DeathDescription.LIFETOTAL,10,22.21369743347168,5,5,2,5,4,3
0,DeathDescription.LIFETOTAL,10,26.905536651611328,6,4,2,5,0,7
0,DeathDescription.LIFETOTAL,10,24.039745330810547,5,5,2,5,4,3
0,DeathDescription.LIFETOTAL,12,42.62995719909668,6,5,2,6,3,4
0,DeathDescription.LIFETOTAL,10,36.11016273498535,6,3,3,4,3,5
1,DeathDescription.LIFETOTAL,11,39.1085147857666,3,4,5,6,5,2
1,DeathDescription.LIFETOTAL,15,33.95795822143555,7,5,2,6,6,2
0,DeathDescription.LIFETOTAL,10,23.27585220336914,6,4,2,5,3,4
0,DeathDescription.LIFETOTAL,10,24.718761444091797,6,5,1,5,4,3
1,DeathDescription.LIFETOTAL,11,28.21636199951172,6,2,4,6,5,2
0,DeathDescription.LIFETOTAL,14,40.045738220214844,5,5,4,7,4,3
1,DeathDescription.LIFETOTAL,13,38.141489028930664,7,5,1,7,5,2
0,DeathDescription.LIFETOTAL,12,30.149221420288086,4,6,3,6,5,2
0,DeathDescription.LIFETOTAL,12,29.939651489257812,7,4,2,6,4,3
0,DeathDescription.LIFETOTAL,10,26.927471160888672,5,4,3,4,1,6
0,DeathDescription.LIFETOTAL,10,45.287132263183594,6,5,1,5,4,3
0,DeathDescription.LIFETOTAL,10,42.081594467163086,5,4,3,5,3,4
0,DeathDescription.LIFETOTAL,10,27.291536331176758,6,5,1,5,4,3
1,DeathDescription.LIFETOTAL,11,29.213666915893555,1,0,7,6,6,1
0,DeathDescription.LIFETOTAL,10,27.801990509033203,5,6,1,5,1,6
1,DeathDescription.LIFETOTAL,11,21.29507064819336,2,0,7,4,5,4
0,DeathDescription.LIFETOTAL,12,27.124881744384766,4,5,4,6,3,4
0,DeathDescription.LIFETOTAL,10,36.62919998168945,6,4,2,5,4,3
0,DeathDescription.LIFETOTAL,12,33.23984146118164,7,5,1,6,4,3
0,DeathDescription.LIFETOTAL,12,29.595136642456055,7,5,1,6,4,3
0,DeathDescription.LIFETOTAL,10,35.78042984008789,5,5,2,4,4,4
1,DeathDescription.LIFETOTAL,11,53.39837074279785,6,2,4,5,6,2
0,DeathDescription.LIFETOTAL,10,31.796932220458984,6,6,0,5,5,2
0,DeathDescription.LIFETOTAL,12,23.036956787109375,6,6,1,6,3,4
0,DeathDescription.LIFETOTAL,10,20.250558853149414,6,4,2,3,4,5
0,DeathDescription.LIFETOTAL,10,23.390531539916992,6,6,0,5,4,3
0,DeathDescription.LIFETOTAL,14,45.58539390563965,6,7,1,7,4,3
1,DeathDescription.LIFETOTAL,11,26.713848114013672,6,5,1,5,6,2
0,DeathDescription.LIFETOTAL,12,31.203746795654297,6,5,2,6,3,4
1,DeathDescription.LIFETOTAL,11,35.05206108093262,6,4,2,5,5,3
0,DeathDescription.LIFETOTAL,10,33.15877914428711,6,5,1,4,2,5
1,DeathDescription.LIFETOTAL,11,34.59596633911133,5,4,3,6,5,2
0,DeathDescription.LIFETOTAL,10,48.02966117858887,6,4,2,4,4,4
1,DeathDescription.LIFETOTAL,13,30.726194381713867,4,4,5,3,5,5
1,DeathDescription.LIFETOTAL,13,47.599077224731445,7,4,2,3,5,6
0,DeathDescription.LIFETOTAL,12,30.37881851196289,6,6,1,6,0,7
0,DeathDescription.LIFETOTAL,10,41.21971130371094,4,5,3,5,5,2
0,DeathDescription.LIFETOTAL,12,25.400161743164062,7,4,2,6,4,3
0,DeathDescription.LIFETOTAL,10,41.7020320892334,5,4,3,5,4,3
1,DeathDescription.LIFETOTAL,11,35.613298416137695,6,4,2,4,5,4
0,DeathDescription.LIFETOTAL,10,34.1188907623291,6,5,1,3,4,5
0,DeathDescription.LIFETOTAL,10,31.2957763671875,5,5,2,3,0,7
0,DeathDescription.LIFETOTAL,12,31.838655471801758,7,5,1,6,3,4
0,DeathDescription.LIFETOTAL,10,39.62087631225586,6,4,2,5,4,3
0,DeathDescription.LIFETOTAL,10,21.74544334411621,5,4,3,5,2,5
1,DeathDescription.LIFETOTAL,11,23.270368576049805,4,5,3,6,5,2
0,DeathDescription.LIFETOTAL,12,41.06593132019043,7,5,1,6,4,3
0,DeathDescription.LIFETOTAL,10,49.54123497009277,4,6,2,5,4,3
0,DeathDescription.LIFETOTAL,12,40.10343551635742,7,6,0,6,4,3
0,DeathDescription.LIFETOTAL,12,29.803752899169922,3,5,5,6,5,2
0,DeathDescription.LIFETOTAL,10,28.6409854888916,4,5,3,5,4,3
0,DeathDescription.LIFETOTAL,10,41.10527038574219,6,4,2,2,4,6
0,DeathDescription.LIFETOTAL,12,24.126768112182617,5,6,2,5,5,3
0,DeathDescription.LIFETOTAL,10,27.495145797729492,5,5,2,5,4,3
1,DeathDescription.LIFETOTAL,11,45.851707458496094,5,1,6,5,5,3
0,DeathDescription.LIFETOTAL,10,27.005672454833984,6,5,1,5,3,4
0,DeathDescription.LIFETOTAL,10,43.41316223144531,6,5,1,4,3,5
0,DeathDescription.LIFETOTAL,10,38.87319564819336,4,5,3,5,4,3
0,DeathDescription.LIFETOTAL,12,36.79013252258301,5,6,2,4,4,5
0,DeathDescription.LIFETOTAL,10,33.102989196777344,4,5,3,5,4,3
0,DeathDescription.LIFETOTAL,10,21.88396453857422,6,5,1,4,3,5
1,DeathDescription.LIFETOTAL,11,28.18465232849121,4,4,4,6,4,3
1,DeathDescription.LIFETOTAL,11,49.791812896728516,6,2,4,4,5,4
0,DeathDescription.LIFETOTAL,10,22.307634353637695,5,5,2,4,4,4
0,DeathDescription.LIFETOTAL,10,21.445274353027344,6,5,1,5,4,3
0,DeathDescription.LIFETOTAL,10,27.484416961669922,6,6,0,5,2,5
0,DeathDescription.LIFETOTAL,10,35.4006290435791,5,4,3,4,4,4
0,DeathDescription.LIFETOTAL,10,35.746097564697266,6,5,1,5,4,3
1,DeathDescription.LIFETOTAL,11,28.375864028930664,6,4,2,6,4,3
1,DeathDescription.LIFETOTAL,11,26.40700340270996,6,3,3,6,5,2
0,DeathDescription.LIFETOTAL,10,48.63595962524414,5,6,1,5,3,4
0,DeathDescription.LIFETOTAL,12,30.17568588256836,7,5,1,6,4,3
1,DeathDescription.LIFETOTAL,11,28.69439125061035,6,5,1,5,5,3
1,DeathDescription.LIFETOTAL,11,28.67865562438965,5,4,3,5,4,4
1,DeathDescription.LIFETOTAL,11,25.15125274658203,6,3,3,6,5,2
1,DeathDescription.LIFETOTAL,11,39.31617736816406,6,2,4,5,5,3
1,DeathDescription.LIFETOTAL,11,26.638031005859375,3,1,6,6,5,2
0,DeathDescription.LIFETOTAL,10,35.83812713623047,5,5,2,5,4,3
0,DeathDescription.LIFETOTAL,10,31.07285499572754,4,5,3,2,3,7
0,DeathDescription.LIFETOTAL,12,26.093721389770508,3,5,5,6,5,2
1,DeathDescription.LIFETOTAL,11,33.30826759338379,3,2,6,4,5,4
0,DeathDescription.LIFETOTAL,10,31.432628631591797,6,5,1,5,3,4
0,DeathDescription.LIFETOTAL,14,35.45379638671875,6,6,2,5,2,5
1,DeathDescription.LIFETOTAL,11,33.9508056640625,4,5,3,6,5,2
1,DeathDescription.LIFETOTAL,15,24.736642837524414,4,0,7,4,4,6
0,DeathDescription.LIFETOTAL,12,29.37626838684082,7,4,2,6,3,4
0,DeathDescription.LIFETOTAL,10,38.408756256103516,5,4,3,4,4,4
0,DeathDescription.LIFETOTAL,12,53.761959075927734,4,6,3,3,4,6
0,DeathDescription.LIFETOTAL,10,26.83877944946289,4,6,2,5,3,4
1,DeathDescription.LIFETOTAL,11,33.53595733642578,6,4,2,6,5,2
1,DeathDescription.LIFETOTAL,11,39.78157043457031,3,1,6,6,5,2
1,DeathDescription.LIFETOTAL,11,34.15369987487793,6,4,2,6,5,2
1,DeathDescription.LIFETOTAL,11,33.37860107421875,6,4,2,5,6,2
1,DeathDescription.LIFETOTAL,11,32.02176094055176,3,0,7,6,4,3
1,DeathDescription.LIFETOTAL,11,35.20393371582031,6,3,3,6,5,2
0,DeathDescription.LIFETOTAL,12,45.082807540893555,6,5,2,6,5,2
0,DeathDescription.LIFETOTAL,10,27.624845504760742,6,5,1,5,3,4
0,DeathDescription.LIFETOTAL,10,24.609804153442383,6,4,2,4,4,4
0,DeathDescription.LIFETOTAL,12,32.78231620788574,7,5,1,6,2,5
0,DeathDescription.LIFETOTAL,12,31.25596046447754,6,6,1,6,4,3
0,DeathDescription.LIFETOTAL,10,29.08468246459961,6,5,1,5,3,4
0,DeathDescription.LIFETOTAL,10,35.27188301086426,6,4,2,5,3,4
1,DeathDescription.LIFETOTAL,11,37.63270378112793,6,3,3,5,5,3
1,DeathDescription.LIFETOTAL,11,25.86221694946289,5,5,2,6,5,2
0,DeathDescription.LIFETOTAL,12,31.854629516601562,7,4,2,6,4,3
0,DeathDescription.LIFETOTAL,10,27.04334259033203,6,5,1,4,4,4
