winning_seat,loser_death_description,halfturns_played,milliseconds_passed,seat_0_lands,seat_0_board_size,seat_0_hand_size,seat_1_lands,seat_1_board_size,seat_1_hand_size
0,DeathDescription.DECKING,67,265.26737213134766,3,3,7,7,5,7
0,DeathDescription.DECKING,67,287.5669002532959,5,2,7,0,0,7
0,DeathDescription.DECKING,67,299.7169494628906,12,2,7,3,2,7
0,DeathDescription.DECKING,67,216.84575080871582,2,2,7,1,0,7
0,DeathDescription.DECKING,67,272.568941116333,7,3,7,6,3,7
0,DeathDescription.DECKING,67,234.2357635498047,5,3,7,7,2,7
0,DeathDescription.DECKING,67,269.23346519470215,1,0,7,0,0,7
0,DeathDescription.DECKING,67,302.43659019470215,11,2,7,8,1,7
0,DeathDescription.DECKING,67,238.89470100402832,4,3,7,1,0,7
0,DeathDescription.DECKING,67,267.84372329711914,9,4,7,2,0,7
0,DeathDescription.DECKING,67,216.77827835083008,11,3,7,5,1,7
0,DeathDescription.DECKING,67,235.5356216430664,8,4,7,1,0,7
0,DeathDescription.DECKING,67,235.76736450195312,2,0,7,0,0,7
0,DeathDescription.DECKING,67,247.0264434814453,5,3,7,2,0,7
0,DeathDescription.DECKING,67,266.2961483001709,1,0,7,4,2,7
0,DeathDescription.DECKING,67,229.0492057800293,8,1,7,2,1,7
0,DeathDescription.DECKING,67,214.06126022338867,1,0,7,7,3,7
0,DeathDescription.DECKING,67,266.1161422729492,6,4,7,0,0,7
0,DeathDescription.DECKING,67,254.9741268157959,9,4,7,6,0,7
0,DeathDescription.DECKING,67,235.15796661376953,3,3,7,7,3,7
0,DeathDescription.DECKING,67,279.2689800262451,5,5,7,0,0,7
0,DeathDescription.DECKING,67,293.23315620422363,6,5,7,3,1,7
0,DeathDescription.DECKING,67,262.575626373291,1,0,7,0,0,7
0,DeathDescription.DECKING,67,266.04223251342773,3,0,7,3,1,7
0,DeathDescription.DECKING,67,259.07397270202637,1,0,7,9,4,7
0,DeathDescription.DECKING,67,258.07690620422363,4,0,7,7,1,7
0,DeathDescription.DECKING,67,256.866455078125,7,3,7,2,1,7
0,DeathDescription.DECKING,67,273.5328674316406,7,2,7,12,0,7
0,DeathDescription.DECKING,67,281.8160057067871,4,1,7,6,2,7
0,DeathDescription.DECKING,67,278.0022621154785,7,2,7,7,1,7
0,DeathDescription.DECKING,67,244.5075511932373,7,5,7,2,0,7
0,DeathDescription.DECKING,67,216.49909019470215,1,0,7,1,1,7
0,DeathDescription.LIFETOTAL,58,234.18235778808594,8,2,8,1,0,7
0,DeathDescription.DECKING,67,266.5209770202637,1,0,7,3,4,7
0,DeathDescription.DECKING,67,250.8087158203125,2,0,7,1,1,7
0,DeathDescription.DECKING,67,210.1585865020752,4,1,7,5,1,7
0,DeathDescription.DECKING,67,243.239164352417,4,0,7,9,3,7
0,DeathDescription.DECKING,67,247.68781661987305,3,2,7,1,0,7
0,DeathDescription.DECKING,67,229.3391227722168,2,0,7,6,1,7
0,DeathDescription.DECKING,67,288.40041160583496,2,1,7,1,0,7
0,DeathDescription.DECKING,67,250.40698051452637,0,0,7,8,2,7
0,DeathDescription.DECKING,67,232.1457862854004,4,0,7,10,4,7
0,DeathDescription.DECKING,67,289.8588180541992,5,3,7,0,0,7
0,DeathDescription.DECKING,67,232.46026039123535,5,2,7,6,1,7
0,DeathDescription.DECKING,67,271.9838619232178,4,0,7,6,1,7
0,DeathDescription.DECKING,67,225.39591789245605,6,3,7,0,0,7
0,DeathDescription.DECKING,67,231.70804977416992,4,2,7,0,0,7
1,DeathDescription.LIFETOTAL,51,225.80218315124512,0,0,7,11,6,8
0,DeathDescription.DECKING,67,277.6951789855957,5,2,7,7,3,7
0,DeathDescription.DECKING,67,212.88585662841797,0,0,7,0,0,7
0,DeathDescription.DECKING,67,231.0342788696289,8,2,7,4,0,7
0,DeathDescription.DECKING,67,233.72173309326172,0,0,7,10,6,7
0,DeathDescription.DECKING,67,218.69611740112305,5,2,7,4,0,7
0,DeathDescription.DECKING,67,239.01939392089844,0,0,7,0,0,7
0,DeathDescription.DECKING,67,264.32013511657715,2,0,7,6,4,7
0,DeathDescription.DECKING,67,264.21332359313965,5,2,7,0,0,7
1,DeathDescription.LIFETOTAL,59,229.62021827697754,2,1,7,8,7,8
0,DeathDescription.DECKING,67,259.335994720459,7,2,7,2,1,7
0,DeathDescription.DECKING,67,279.37865257263184,4,0,7,0,0,7
0,DeathDescription.DECKING,67,254.9421787261963,0,0,7,0,0,7
0,DeathDescription.DECKING,67,232.86938667297363,5,3,7,4,3,7
