winning_seat,loser_death_description,halfturns_played,milliseconds_passed,seat_0_lands,seat_0_board_size,seat_0_hand_size,seat_1_lands,seat_1_board_size,seat_1_hand_size
0,DeathDescription.DECKING,67,824.4113922119141,6,2,7,4,2,7
0,DeathDescription.DECKING,67,916.2745475769043,0,0,7,5,4,7
0,DeathDescription.DECKING,67,796.4017391204834,0,0,7,1,0,7
0,DeathDescription.DECKING,67,779.0989875793457,5,1,7,5,3,7
0,DeathDescription.DECKING,67,823.6868381500244,1,0,7,6,2,7
0,DeathDescription.DECKING,67,844.4511890411377,4,1,7,3,0,7
0,DeathDescription.DECKING,67,911.2899303436279,1,0,7,1,1,7
0,DeathDescription.DECKING,67,893.6581611633301,1,1,7,2,0,7
0,DeathDescription.DECKING,67,813.4217262268066,5,1,7,0,0,7
0,DeathDescription.DECKING,67,849.9116897583008,4,2,7,4,1,7
0,DeathDescription.DECKING,67,865.6811714172363,4,0,7,5,1,7
0,DeathDescription.DECKING,67,839.0696048736572,1,0,7,2,1,7
0,DeathDescription.DECKING,67,789.3307209014893,1,1,7,0,0,7
0,DeathDescription.DECKING,67,921.6973781585693,6,0,7,2,0,7
0,DeathDescription.DECKING,67,910.7859134674072,1,0,7,8,6,7
0,DeathDescription.DECKING,67,842.2360420227051,8,1,7,0,0,7
0,DeathDescription.DECKING,67,818.4497356414795,1,1,7,0,0,7
0,DeathDescription.DECKING,67,802.5479316711426,1,0,7,1,0,7
0,DeathDescription.DECKING,67,919.0006256103516,9,1,7,6,0,7
0,DeathDescription.DECKING,67,998.6176490783691,2,0,7,0,0,7
0,DeathDescription.LIFETOTAL,64,997.9619979858398,4,1,8,8,1,7
0,DeathDescription.DECKING,67,981.3332557678223,2,0,7,4,2,7
0,DeathDescription.DECKING,67,853.2013893127441,1,0,7,3,0,7
0,DeathDescription.DECKING,67,879.4107437133789,8,4,7,2,0,7
0,DeathDescription.DECKING,67,940.3641223907471,3,0,7,8,1,7
0,DeathDescription.DECKING,67,890.3710842132568,2,0,7,2,0,7
0,DeathDescription.DECKING,67,956.2559127807617,3,3,7,6,0,7
0,DeathDescription.DECKING,67,928.7214279174805,2,0,7,7,1,7
0,DeathDescription.DECKING,67,808.1958293914795,0,0,7,0,0,7
0,DeathDescription.DECKING,67,885.106086730957,4,2,7,4,0,7
0,DeathDescription.DECKING,67,862.633466720581,2,1,7,1,0,7
0,DeathDescription.DECKING,67,953.4368515014648,4,2,7,2,0,7
0,DeathDescription.DECKING,67,851.6533374786377,6,5,7,1,0,7
0,DeathDescription.DECKING,67,864.4998073577881,8,0,7,4,0,7
0,DeathDescription.DECKING,67,879.7762393951416,4,0,7,1,0,7
0,DeathDescription.DECKING,67,833.1983089447021,0,0,7,11,4,7
0,DeathDescription.DECKING,67,749.9363422393799,2,0,7,0,0,7
