winning_seat,loser_death_description,halfturns_played,milliseconds_passed,seat_0_lands,seat_0_board_size,seat_0_hand_size,seat_1_lands,seat_1_board_size,seat_1_hand_size
0,DeathDescription.LIFETOTAL,10,142.33756065368652,5,4,3,3,4,5
0,DeathDescription.LIFETOTAL,10,143.31340789794922,5,5,2,3,1,7
0,DeathDescription.LIFETOTAL,10,151.8576145172119,6,5,1,4,4,4
0,DeathDescription.LIFETOTAL,12,176.01251602172852,7,4,2,6,4,3
0,DeathDescription.LIFETOTAL,10,143.83792877197266,6,5,1,2,4,6
0,DeathDescription.LIFETOTAL,10,156.0220718383789,6,4,2,5,3,4
0,DeathDescription.LIFETOTAL,10,147.3832130432129,6,5,1,3,4,5
0,DeathDescription.LIFETOTAL,12,167.37699508666992,5,5,3,6,4,3
1,DeathDescription.LIFETOTAL,11,155.98511695861816,6,4,2,6,5,2
0,DeathDescription.LIFETOTAL,10,147.17841148376465,5,6,1,5,5,2
0,DeathDescription.LIFETOTAL,10,144.24824714660645,5,6,1,4,3,4
0,DeathDescription.LIFETOTAL,10,143.58258247375488,3,5,4,5,2,5
0,DeathDescription.LIFETOTAL,10,132.2793960571289,6,5,1,4,3,5
1,DeathDescription.LIFETOTAL,11,150.4960060119629,2,1,7,6,4,3
0,DeathDescription.LIFETOTAL,10,151.62324905395508,6,4,2,5,4,3
1,DeathDescription.LIFETOTAL,11,146.3789939880371,2,2,6,4,6,3
0,DeathDescription.LIFETOTAL,10,138.75985145568848,4,6,2,4,3,5
0,DeathDescription.LIFETOTAL,12,186.36417388916016,5,5,3,5,2,6
0,DeathDescription.LIFETOTAL,10,143.1419849395752,4,5,3,5,4,3
0,DeathDescription.LIFETOTAL,10,137.38346099853516,3,5,4,5,3,4
0,DeathDescription.LIFETOTAL,10,162.06789016723633,6,5,1,5,4,3
1,DeathDescription.LIFETOTAL,11,143.6293125152588,5,4,3,6,3,4
0,DeathDescription.LIFETOTAL,10,139.81008529663086,3,4,5,5,2,5
0,DeathDescription.LIFETOTAL,10,148.57220649719238,6,4,2,4,4,4
1,DeathDescription.LIFETOTAL,11,160.9358787536621,5,4,3,6,5,2
0,DeathDescription.LIFETOTAL,10,141.6172981262207,5,6,1,5,4,3
0,DeathDescription.LIFETOTAL,10,140.946626663208,6,5,1,5,5,2
0,DeathDescription.LIFETOTAL,10,146.60000801086426,6,5,1,5,5,2
1,DeathDescription.LIFETOTAL,11,148.69093894958496,4,2,5,4,5,4
0,DeathDescription.LIFETOTAL,10,136.765718460083,6,5,1,1,0,7
0,DeathDescription.LIFETOTAL,10,149.78766441345215,5,5,2,5,4,3
0,DeathDescription.LIFETOTAL,10,148.2551097869873,6,3,3,4,4,4
1,DeathDescription.LIFETOTAL,11,171.61250114440918,6,2,4,6,5,2
1,DeathDescription.LIFETOTAL,11,159.4851016998291,6,5,1,3,5,5
0,DeathDescription.LIFETOTAL,10,136.29937171936035,6,5,1,5,4,3
1,DeathDescription.LIFETOTAL,11,153.20825576782227,6,4,2,4,5,4
0,DeathDescription.LIFETOTAL,10,137.5105381011963,5,6,1,5,3,4
0,DeathDescription.LIFETOTAL,10,171.28562927246094,5,5,2,5,4,3
0,DeathDescription.LIFETOTAL,12,169.62909698486328,5,5,3,2,2,6
0,DeathDescription.LIFETOTAL,10,144.3161964416504,6,6,0,4,4,4
0,DeathDescription.LIFETOTAL,10,147.32623100280762,4,5,3,4,4,4
0,DeathDescription.LIFETOTAL,10,156.64219856262207,3,5,4,5,4,3
0,DeathDescription.LIFETOTAL,10,133.18848609924316,5,5,2,5,3,4
0,DeathDescription.LIFETOTAL,10,138.83614540100098,6,5,1,5,4,3
0,DeathDescription.LIFETOTAL,10,135.8652114868164,4,5,3,5,4,3
1,DeathDescription.LIFETOTAL,11,173.1889247894287,2,2,6,6,5,2
0,DeathDescription.LIFETOTAL,10,133.6843967437744,4,5,3,4,2,6
0,DeathDescription.LIFETOTAL,10,152.46129035949707,6,5,1,5,4,3
0,DeathDescription.LIFETOTAL,10,140.80309867858887,3,5,4,5,3,4
1,DeathDescription.LIFETOTAL,11,158.84876251220703,6,4,2,5,5,3
0,DeathDescription.LIFETOTAL,10,138.2596492767334,5,6,1,2,2,7
0,DeathDescription.LIFETOTAL,10,133.84461402893066,5,6,1,5,1,6
0,DeathDescription.LIFETOTAL,10,136.46483421325684,6,5,1,5,3,4
0,DeathDescription.LIFETOTAL,10,125.28729438781738,4,4,4,4,3,5
0,DeathDescription.LIFETOTAL,12,174.1158962249756,7,5,1,6,3,4
