position_in_training,reward,length,illegal_actions,non_pass_actions,total_action_loss,total_parameter_loss,total_rejection_loss
0,257,279,143,168,19.073118023574352,41.36160956323147,99.21117031574249
1,275,261,125,154,260.9263922050595,285.43267741799355,145.3844819366932
2,319,232,81,128,321.56408160179853,337.65741017460823,117.22289022803307
3,317,224,83,104,385.946454949677,396.0100711286068,110.63878619670868
4,303,233,97,127,361.6098347604275,366.5601528733969,114.17391335964203
5,319,226,81,111,355.1814307272434,354.97050623595715,109.8811565041542
6,314,222,86,114,389.71583592891693,387.21843098104,107.73886847496033
7,322,228,78,120,441.89461059868336,437.7962666898966,110.47126168012619
8,343,204,57,95,346.15053521096706,341.7616833895445,98.5976325571537
9,327,220,73,100,398.42657378315926,393.6969900429249,104.56044092774391
10,326,210,74,92,381.0348817706108,376.2195114791393,98.84054031968117
11,330,223,70,110,445.6707672178745,440.666311301291,103.07404413819313
12,335,223,65,111,434.7094307243824,429.70528553426266,102.4438271522522
13,333,203,67,91,405.3832083195448,400.8181127756834,91.3051224052906
14,348,189,52,72,399.85096387565136,395.40025751292706,82.37555396556854
15,340,196,60,76,362.87770922482014,361.1098295599222,82.33257299661636
16,352,202,48,87,417.1936459839344,415.7853387892246,81.18026530742645
17,352,188,48,63,354.6491597741842,353.16087167710066,74.04305392503738
18,355,185,45,64,353.8713892698288,352.60978569090366,71.06429156661034
19,364,185,36,62,403.35952927172184,402.10644625872374,66.34937891364098
20,361,191,39,67,351.0635287463665,349.7266494780779,67.37684828042984
21,359,190,41,62,327.97273698449135,326.64094042032957,64.4909143447876
22,361,175,39,49,375.1093812584877,373.9194246381521,55.89504712820053
23,363,181,37,56,410.4257812947035,409.15490378439426,56.78893086314201
24,367,170,33,47,333.05859375,331.94933946430683,50.75664474070072
25,374,174,26,53,338.875,337.7076456621289,48.48710560798645
26,376,167,24,44,328.36328125,327.36585327237844,44.36995626986027
27,372,164,28,40,371.26953125,370.3014603033662,42.92414404451847
28,371,168,29,43,383.56640625,382.6172301694751,42.349604815244675
29,370,172,30,44,359.881648235023,358.8390644341707,41.480798065662384
30,370,166,30,39,323.93791104108095,322.9339823424816,38.35798640549183
31,372,171,28,41,377.1646316498518,376.2563980668783,38.38692054152489
