position_in_training,reward,length,illegal_actions,non_pass_actions,total_action_loss,total_parameter_loss,total_rejection_loss
33,-404,34,4,7,288.0391459465027,293.9140202999115,14.337435454130173
34,-405,30,5,10,252.80446933209896,257.7648956179619,12.137653529644012
35,-405,34,5,7,309.6015729904175,316.96116872131824,14.095836162567139
36,-404,29,4,6,258.7656316757202,265.18092346191406,12.018817901611328
37,-404,29,4,5,240.0156331062317,246.06151822209358,11.371953904628754
38,-407,36,7,8,278.77343940734863,287.08412143588066,14.836956202983856
39,-407,36,7,9,291.29296875,300.10173961520195,14.279847800731659
40,-402,27,2,3,273.64062547683716,282.2690020650625,10.724641621112823
41,-404,33,4,5,330.765625,342.3555447757244,12.811364591121674
42,-405,30,5,5,233.37500023841858,241.9749391078949,11.697326421737671
43,-402,27,2,2,291.97265625,303.1868060976267,10.518652319908142
44,-402,27,2,3,242.2578125,252.86223018169403,10.41864988207817
45,-403,28,3,3,236.07812502980232,246.84117552638054,10.243068724870682
46,-402,27,2,2,263.97265625,275.6798667013645,10.158229798078537
47,-402,27,2,4,301.35546875,315.31893658638,10.019037246704102
48,-402,27,2,2,295.08984375,309.2974484860897,9.702727526426315
49,-406,35,6,7,355.87890625,373.98021897673607,12.618966728448868
50,-405,34,5,6,343.109375,362.024470359087,12.780585944652557
51,-403,32,3,3,292.7109375,309.7146680057049,11.286154851317406
52,-401,26,1,1,288.33984375,304.54795718193054,8.88201130926609
53,-402,31,2,5,223.77734375,239.07907658815384,11.152136445045471
54,-403,33,3,6,327.02734375,347.46771574020386,11.555067241191864
55,-402,27,2,2,235.4765625,252.2422352731228,9.461349666118622
56,-401,26,1,1,297.75,318.3271951675415,8.815646260976791
57,-402,27,2,2,250.94921875,281.6042094230652,9.155720308423042
58,-406,31,6,7,329.84375,363.5827801525593,10.231965452432632
59,-401,26,1,1,263.3046875,283.8771717250347,8.73420563340187
60,-402,28,2,3,350.921875,377.56164595484734,9.370438307523727
61,-403,32,3,4,348.26171875,383.64574241638184,10.491749852895737
62,-403,28,3,4,235.49609375,267.9322765469551,8.875500485301018
63,-400,29,0,2,297.921875,327.2873254418373,9.74753874540329
64,-401,26,1,1,287.87890625,310.64307594299316,7.764074727892876
65,-401,26,1,2,306.71484375,328.6893630027771,7.78072789311409
66,-400,29,0,0,319.5625,342.737845659256,8.872664049267769
67,-403,28,3,5,253.8125,274.300390124321,8.876838445663452
68,-402,27,2,3,316.17578125,338.1998354792595,8.051659479737282
69,-402,27,2,2,337.86328125,361.1762127876282,8.094222992658615
70,-401,30,1,1,266.70703125,294.43321788311005,9.353236570954323
71,-403,28,3,4,322.44140625,359.5072158575058,8.53265006840229
72,-401,26,1,2,259.69921875,285.1438382565975,7.896451786160469
73,-401,30,1,2,316.3828125,349.9729990065098,8.660100236535072
74,-402,35,2,4,398.1953125,426.99564458429813,10.679815918207169
75,-402,27,2,4,287.84765625,309.1664435863495,7.439919829368591
76,-401,26,1,1,318.9921875,343.826905220747,7.347115620970726
77,-401,30,1,1,288.265625,313.7515169978142,8.580920487642288
78,-402,27,2,3,309.48828125,334.62279230356216,7.747252702713013
79,-402,31,2,2,347.56640625,375.75544118881226,8.740297988057137
80,-403,32,3,4,366.421875,396.1581265926361,8.283957824110985
81,-401,30,1,1,366.15234375,396.6202554702759,7.788842022418976
82,-400,25,0,0,284.25390625,308.64098930358887,6.509270802140236
83,-401,30,1,2,334.82421875,365.54477167129517,8.241863414645195
84,-403,28,3,3,334.28125,363.50896883010864,7.390012100338936
85,-400,25,0,0,302.7890625,329.46348118782043,6.433039918541908
86,-400,25,0,0,296.69921875,324.4391665458679,6.726511299610138
87,-400,33,0,1,391.22265625,427.85603737831116,8.772884115576744
88,-401,26,1,1,290.33203125,318.82541036605835,6.534469947218895
89,-400,25,0,0,268.5,296.0243276655674,6.174690708518028
90,-400,25,0,1,308.9765625,339.714929997921,6.071772500872612
91,-402,27,2,2,327.953125,359.0862064361572,6.627006396651268
92,-401,30,1,1,371.96875,409.62715393304825,7.696951970458031
93,-400,29,0,0,309.37109375,343.98022758960724,6.678955376148224
94,-400,29,0,1,331.16015625,366.587992310524,6.705789491534233
95,-400,25,0,0,252.5546875,282.1068923473358,5.9771296083927155
96,-401,34,1,2,403.45703125,450.4290199279785,7.78822848200798
97,-402,27,2,2,355.984375,394.46148443222046,6.18533918261528
98,-400,25,0,0,293.2109375,326.3420398235321,5.591153725981712
99,-400,25,0,0,283.7890625,317.44471275806427,5.740200683474541
