winning_seat,loser_death_description,halfturns_played,milliseconds_passed,seat_0_lands,seat_0_board_size,seat_0_hand_size,seat_1_lands,seat_1_board_size,seat_1_hand_size
0,DeathDescription.LIFETOTAL,10,32.352447509765625,6,4,2,5,3,4
1,DeathDescription.LIFETOTAL,13,48.055410385131836,5,5,3,6,6,2
1,DeathDescription.LIFETOTAL,15,29.59442138671875,5,1,6,5,6,3
0,DeathDescription.LIFETOTAL,10,38.3760929107666,5,5,2,5,3,4
0,DeathDescription.LIFETOTAL,12,28.303861618041992,7,4,2,3,0,7
0,DeathDescription.LIFETOTAL,10,36.61537170410156,5,5,2,5,3,4
0,DeathDescription.LIFETOTAL,10,42.16361045837402,5,5,2,5,3,4
1,DeathDescription.LIFETOTAL,13,30.29918670654297,6,4,3,7,6,1
1,DeathDescription.LIFETOTAL,11,35.74872016906738,6,3,3,5,5,3
0,DeathDescription.LIFETOTAL,10,26.78966522216797,6,5,1,5,2,5
1,DeathDescription.LIFETOTAL,11,32.84502029418945,5,4,3,6,5,2
0,DeathDescription.LIFETOTAL,10,25.244951248168945,6,5,1,3,3,5
0,DeathDescription.LIFETOTAL,10,33.16974639892578,6,5,1,4,4,4
1,DeathDescription.LIFETOTAL,11,28.3815860748291,3,0,7,4,5,4
1,DeathDescription.LIFETOTAL,13,40.13323783874512,7,5,1,6,5,3
1,DeathDescription.LIFETOTAL,11,22.17578887939453,6,3,3,6,5,2
0,DeathDescription.LIFETOTAL,12,40.22216796875,5,5,3,5,5,3
0,DeathDescription.LIFETOTAL,10,27.865886688232422,6,3,3,5,5,2
0,DeathDescription.LIFETOTAL,10,27.10866928100586,6,5,1,5,4,3
0,DeathDescription.LIFETOTAL,10,26.665925979614258,6,6,0,3,2,5
1,DeathDescription.LIFETOTAL,11,24.446725845336914,4,5,3,4,5,4
0,DeathDescription.LIFETOTAL,10,27.59385108947754,6,3,3,5,4,3
0,DeathDescription.LIFETOTAL,10,27.473926544189453,4,5,3,5,4,3
0,DeathDescription.LIFETOTAL,12,41.02277755737305,5,5,3,6,4,3
1,DeathDescription.LIFETOTAL,11,36.623239517211914,5,5,2,6,4,3
1,DeathDescription.LIFETOTAL,11,38.13934326171875,4,3,4,5,6,2
0,DeathDescription.LIFETOTAL,10,51.259517669677734,5,5,2,4,3,5
0,DeathDescription.LIFETOTAL,12,27.8928279876709,7,5,1,4,0,7
0,DeathDescription.LIFETOTAL,12,32.353878021240234,6,5,2,6,4,3
1,DeathDescription.LIFETOTAL,11,29.18100357055664,4,0,7,4,5,4
1,DeathDescription.LIFETOTAL,11,44.216156005859375,5,4,3,6,5,2
0,DeathDescription.LIFETOTAL,10,26.46946907043457,5,6,1,4,4,4
1,DeathDescription.LIFETOTAL,11,36.00645065307617,6,4,2,4,5,4
1,DeathDescription.LIFETOTAL,11,39.88480567932129,4,3,5,6,5,2
0,DeathDescription.LIFETOTAL,10,23.60081672668457,5,6,1,5,2,5
1,DeathDescription.LIFETOTAL,11,28.65886688232422,4,0,7,6,5,2
0,DeathDescription.LIFETOTAL,12,42.03605651855469,5,6,2,6,3,4
1,DeathDescription.LIFETOTAL,11,27.86397933959961,4,4,4,4,5,4
0,DeathDescription.LIFETOTAL,10,36.4835262298584,6,5,1,4,2,5
0,DeathDescription.LIFETOTAL,12,27.5421142578125,4,6,3,5,0,7
1,DeathDescription.LIFETOTAL,11,25.950193405151367,6,4,2,6,5,2
1,DeathDescription.LIFETOTAL,11,28.766155242919922,6,3,3,5,5,3
1,DeathDescription.LIFETOTAL,11,37.863731384277344,5,0,7,6,4,3
1,DeathDescription.LIFETOTAL,13,28.866052627563477,2,2,7,6,6,2
1,DeathDescription.LIFETOTAL,11,33.98942947387695,6,2,4,6,4,3
0,DeathDescription.LIFETOTAL,14,26.258468627929688,7,5,2,4,3,5
0,DeathDescription.LIFETOTAL,12,34.10744667053223,6,4,3,3,4,6
0,DeathDescription.LIFETOTAL,10,21.535158157348633,3,4,5,5,4,3
0,DeathDescription.LIFETOTAL,10,46.81658744812012,6,4,2,5,4,3
0,DeathDescription.LIFETOTAL,10,33.6613655090332,6,4,2,5,3,4
0,DeathDescription.LIFETOTAL,10,27.644634246826172,6,4,2,5,3,4
1,DeathDescription.LIFETOTAL,11,29.31976318359375,6,4,2,6,5,2
1,DeathDescription.LIFETOTAL,11,41.61238670349121,6,4,2,6,5,2
0,DeathDescription.LIFETOTAL,10,27.938365936279297,6,5,1,5,2,5
0,DeathDescription.LIFETOTAL,12,29.027700424194336,7,6,0,6,0,7
0,DeathDescription.LIFETOTAL,10,32.721757888793945,4,5,3,5,3,4
0,DeathDescription.LIFETOTAL,10,22.99642562866211,6,4,2,5,1,6
0,DeathDescription.LIFETOTAL,12,25.54607391357422,5,6,2,6,4,3
0,DeathDescription.LIFETOTAL,10,47.43814468383789,4,5,3,5,3,4
0,DeathDescription.LIFETOTAL,10,25.532960891723633,4,5,3,5,1,6
1,DeathDescription.LIFETOTAL,11,36.06104850769043,5,3,4,4,6,3
0,DeathDescription.LIFETOTAL,10,27.565956115722656,4,5,3,5,4,3
1,DeathDescription.LIFETOTAL,13,29.212474822998047,5,3,4,3,5,6
0,DeathDescription.LIFETOTAL,10,26.525259017944336,6,5,1,5,4,3
1,DeathDescription.LIFETOTAL,11,24.63245391845703,4,0,7,6,5,2
0,DeathDescription.LIFETOTAL,10,32.4254035949707,6,4,2,4,3,5
1,DeathDescription.LIFETOTAL,11,42.069196701049805,6,4,2,5,6,2
0,DeathDescription.LIFETOTAL,10,31.6622257232666,4,5,3,4,2,5
1,DeathDescription.LIFETOTAL,11,47.87707328796387,2,0,7,5,5,3
0,DeathDescription.LIFETOTAL,10,42.307376861572266,4,5,3,5,2,5
0,DeathDescription.LIFETOTAL,10,21.591901779174805,5,4,3,5,4,3
0,DeathDescription.LIFETOTAL,10,26.477336883544922,6,5,1,5,5,2
0,DeathDescription.LIFETOTAL,10,43.096065521240234,6,5,1,5,4,3
1,DeathDescription.LIFETOTAL,11,28.21826934814453,5,4,3,6,4,3
0,DeathDescription.LIFETOTAL,10,36.37981414794922,6,4,2,5,4,3
0,DeathDescription.LIFETOTAL,12,33.87904167175293,6,6,1,6,5,2
1,DeathDescription.LIFETOTAL,13,45.926570892333984,4,3,5,7,5,2
1,DeathDescription.LIFETOTAL,11,33.31160545349121,4,2,5,6,5,2
0,DeathDescription.LIFETOTAL,12,34.40690040588379,6,5,2,6,2,5
1,DeathDescription.LIFETOTAL,11,27.729272842407227,6,4,2,6,4,3
1,DeathDescription.LIFETOTAL,11,40.29393196105957,4,5,3,3,5,5
0,DeathDescription.LIFETOTAL,10,33.963918685913086,5,5,2,5,4,3
1,DeathDescription.LIFETOTAL,11,29.319286346435547,6,3,3,5,5,3
1,DeathDescription.LIFETOTAL,11,31.92901611328125,6,4,2,5,5,3
0,DeathDescription.LIFETOTAL,10,29.488325119018555,6,5,1,5,3,4
1,DeathDescription.LIFETOTAL,11,29.69980239868164,6,2,4,6,5,2
0,DeathDescription.LIFETOTAL,12,24.863243103027344,7,5,1,3,2,6
0,DeathDescription.LIFETOTAL,10,29.64019775390625,6,5,1,5,4,3
0,DeathDescription.LIFETOTAL,10,28.998851776123047,6,4,2,5,4,3
0,DeathDescription.LIFETOTAL,10,41.657447814941406,6,5,1,5,2,5
0,DeathDescription.LIFETOTAL,10,43.387413024902344,4,5,3,5,5,2
0,DeathDescription.LIFETOTAL,12,43.06316375732422,7,3,3,5,4,4
0,DeathDescription.LIFETOTAL,12,23.57316017150879,5,5,3,5,4,4
0,DeathDescription.LIFETOTAL,12,29.7853946685791,6,6,1,6,5,2
0,DeathDescription.LIFETOTAL,10,26.4892578125,6,4,2,5,4,3
0,DeathDescription.LIFETOTAL,16,35.87007522583008,6,6,3,7,5,3
0,DeathDescription.LIFETOTAL,10,37.35232353210449,3,5,4,4,4,4
1,DeathDescription.LIFETOTAL,11,23.318767547607422,6,4,2,6,6,1
0,DeathDescription.LIFETOTAL,10,53.50971221923828,5,6,1,5,2,5
0,DeathDescription.LIFETOTAL,10,28.89847755432129,4,5,3,5,2,5
1,DeathDescription.LIFETOTAL,11,28.647422790527344,5,4,3,5,5,3
1,DeathDescription.LIFETOTAL,11,33.5385799407959,6,4,2,4,5,4
0,DeathDescription.LIFETOTAL,10,22.775888442993164,4,6,2,5,4,3
0,DeathDescription.LIFETOTAL,10,38.81549835205078,4,5,3,5,3,4
1,DeathDescription.LIFETOTAL,11,37.58645057678223,4,3,5,5,6,2
1,DeathDescription.LIFETOTAL,11,23.177385330200195,6,3,3,6,5,2
0,DeathDescription.LIFETOTAL,10,28.100013732910156,5,5,2,5,4,3
0,DeathDescription.LIFETOTAL,10,34.79480743408203,6,5,1,4,4,4
0,DeathDescription.LIFETOTAL,10,42.76132583618164,5,6,1,5,3,4
0,DeathDescription.LIFETOTAL,10,27.40335464477539,6,4,2,5,4,3
1,DeathDescription.LIFETOTAL,13,34.185171127319336,6,5,2,7,6,1
0,DeathDescription.LIFETOTAL,10,43.50757598876953,5,5,2,5,3,4
0,DeathDescription.LIFETOTAL,10,26.851177215576172,6,4,2,4,3,4
0,DeathDescription.LIFETOTAL,10,37.42861747741699,5,5,2,5,3,4
1,DeathDescription.LIFETOTAL,13,30.94935417175293,6,4,3,7,5,2
1,DeathDescription.LIFETOTAL,11,45.84336280822754,5,4,3,6,5,2
1,DeathDescription.LIFETOTAL,11,28.252601623535156,6,4,2,4,5,4
0,DeathDescription.LIFETOTAL,10,27.207612991333008,4,5,3,5,3,4
0,DeathDescription.LIFETOTAL,10,37.859439849853516,4,5,3,5,1,6
0,DeathDescription.LIFETOTAL,10,37.50276565551758,6,4,2,4,4,4
0,DeathDescription.LIFETOTAL,10,38.251399993896484,4,5,3,5,5,2
1,DeathDescription.LIFETOTAL,11,30.48849105834961,6,4,2,4,5,4
0,DeathDescription.LIFETOTAL,10,33.27655792236328,6,4,2,4,0,7
0,DeathDescription.LIFETOTAL,10,25.70486068725586,3,5,4,5,3,4
1,DeathDescription.LIFETOTAL,11,48.999786376953125,5,5,2,6,6,1
0,DeathDescription.LIFETOTAL,12,35.40921211242676,5,5,3,6,4,3
0,DeathDescription.LIFETOTAL,12,29.863834381103516,7,5,1,4,4,5
0,DeathDescription.LIFETOTAL,10,42.4652099609375,6,6,0,5,3,4
0,DeathDescription.LIFETOTAL,10,40.90452194213867,5,5,2,5,4,3
0,DeathDescription.LIFETOTAL,12,29.640674591064453,4,5,4,6,4,3
1,DeathDescription.LIFETOTAL,17,38.5892391204834,3,4,5,9,5,2
0,DeathDescription.LIFETOTAL,12,30.701637268066406,6,6,1,6,4,3
0,DeathDescription.LIFETOTAL,12,24.174213409423828,4,4,5,4,3,5
1,DeathDescription.LIFETOTAL,13,24.241924285888672,5,4,4,5,5,4
0,DeathDescription.LIFETOTAL,10,43.91670227050781,6,5,1,5,5,2
0,DeathDescription.LIFETOTAL,12,25.131702423095703,7,4,2,5,4,4
1,DeathDescription.LIFETOTAL,11,23.242473602294922,6,3,3,5,5,3
0,DeathDescription.LIFETOTAL,10,25.748491287231445,5,5,2,2,0,7
0,DeathDescription.LIFETOTAL,10,27.004480361938477,6,5,1,5,4,3
0,DeathDescription.LIFETOTAL,10,36.99493408203125,6,4,2,4,0,7
0,DeathDescription.LIFETOTAL,10,27.86397933959961,6,4,2,5,0,7
1,DeathDescription.LIFETOTAL,11,32.590627670288086,6,4,2,4,5,4
0,DeathDescription.LIFETOTAL,10,25.8486270904541,3,5,4,5,3,4
0,DeathDescription.LIFETOTAL,12,30.957698822021484,7,5,1,4,0,7
1,DeathDescription.LIFETOTAL,11,24.21855926513672,4,4,4,6,5,2
1,DeathDescription.LIFETOTAL,11,38.44809532165527,5,4,3,6,4,3
1,DeathDescription.LIFETOTAL,11,28.69129180908203,6,4,2,6,5,2
0,DeathDescription.LIFETOTAL,10,47.0271110534668,4,5,3,5,3,4
0,DeathDescription.LIFETOTAL,10,27.747392654418945,6,5,1,5,5,2
1,DeathDescription.LIFETOTAL,11,38.94543647766113,6,4,2,6,5,2
1,DeathDescription.LIFETOTAL,11,33.55598449707031,5,5,2,6,6,1
1,DeathDescription.LIFETOTAL,11,30.04002571105957,6,4,2,6,5,2
1,DeathDescription.LIFETOTAL,11,27.515888214111328,6,4,2,6,5,2
0,DeathDescription.LIFETOTAL,10,21.821975708007812,6,4,2,5,4,3
0,DeathDescription.LIFETOTAL,10,56.16188049316406,5,3,4,5,3,4
1,DeathDescription.LIFETOTAL,11,39.46089744567871,4,4,4,6,5,2
0,DeathDescription.LIFETOTAL,10,31.438827514648438,6,5,1,4,4,4
1,DeathDescription.LIFETOTAL,11,47.89590835571289,5,4,3,6,4,3
0,DeathDescription.LIFETOTAL,10,27.390241622924805,5,4,3,5,5,2
0,DeathDescription.LIFETOTAL,10,44.32392120361328,6,5,1,4,4,4
0,DeathDescription.LIFETOTAL,10,21.643877029418945,4,5,3,5,4,3
0,DeathDescription.LIFETOTAL,10,26.697397232055664,5,5,2,5,3,4
0,DeathDescription.LIFETOTAL,10,21.170377731323242,5,5,2,5,0,7
0,DeathDescription.LIFETOTAL,12,29.63399887084961,7,5,1,5,4,4
1,DeathDescription.LIFETOTAL,13,35.18366813659668,6,3,4,5,5,3
1,DeathDescription.LIFETOTAL,11,28.554916381835938,5,4,3,4,5,4
0,DeathDescription.LIFETOTAL,10,59.78226661682129,5,6,1,5,3,4
0,DeathDescription.LIFETOTAL,10,60.18996238708496,5,6,1,5,4,3
1,DeathDescription.LIFETOTAL,11,54.674625396728516,6,4,2,5,6,2
0,DeathDescription.LIFETOTAL,10,31.900644302368164,5,6,1,5,3,4
0,DeathDescription.LIFETOTAL,10,28.435468673706055,4,5,3,5,4,3
0,DeathDescription.LIFETOTAL,12,28.98883819580078,6,4,3,3,0,7
1,DeathDescription.LIFETOTAL,11,48.25305938720703,6,4,2,6,5,2
0,DeathDescription.LIFETOTAL,16,38.21444511413574,5,6,3,4,0,7
0,DeathDescription.LIFETOTAL,10,27.217626571655273,4,6,2,4,4,4
1,DeathDescription.LIFETOTAL,11,43.264150619506836,6,4,2,4,5,4
1,DeathDescription.LIFETOTAL,15,33.65755081176758,5,3,5,7,6,2
0,DeathDescription.LIFETOTAL,10,21.938085556030273,6,4,2,3,4,5
0,DeathDescription.LIFETOTAL,10,26.71980857849121,5,4,3,3,4,5
1,DeathDescription.LIFETOTAL,11,28.309345245361328,6,4,2,3,5,5
0,DeathDescription.LIFETOTAL,12,27.875185012817383,6,5,2,4,3,5
1,DeathDescription.LIFETOTAL,11,31.840801239013672,2,0,7,4,4,5
1,DeathDescription.LIFETOTAL,11,32.65857696533203,5,3,4,6,5,2
0,DeathDescription.LIFETOTAL,12,35.291433334350586,7,5,1,4,1,6
0,DeathDescription.LIFETOTAL,10,43.42985153198242,5,5,2,5,3,4
0,DeathDescription.LIFETOTAL,10,24.752140045166016,6,4,2,2,0,7
1,DeathDescription.LIFETOTAL,11,38.365840911865234,6,3,3,5,6,2
0,DeathDescription.LIFETOTAL,12,39.83187675476074,6,5,2,6,5,2
0,DeathDescription.LIFETOTAL,10,51.984548568725586,4,5,3,3,3,6
1,DeathDescription.LIFETOTAL,11,36.92936897277832,6,3,3,6,5,2
0,DeathDescription.LIFETOTAL,10,56.90360069274902,5,6,1,4,3,5
0,DeathDescription.LIFETOTAL,12,53.31826210021973,6,5,2,6,3,4
1,DeathDescription.LIFETOTAL,11,40.49277305603027,5,4,3,4,5,4
0,DeathDescription.LIFETOTAL,10,46.483516693115234,6,5,1,5,4,3
1,DeathDescription.LIFETOTAL,13,47.248125076293945,5,3,5,6,7,1
1,DeathDescription.LIFETOTAL,11,28.391361236572266,2,0,7,6,4,3
0,DeathDescription.LIFETOTAL,10,20.821571350097656,6,5,1,5,2,5
1,DeathDescription.LIFETOTAL,11,39.846181869506836,6,4,2,4,5,4
0,DeathDescription.LIFETOTAL,10,46.14758491516113,4,5,3,5,3,4
0,DeathDescription.LIFETOTAL,10,35.514116287231445,5,5,2,5,4,3
1,DeathDescription.LIFETOTAL,13,24.355411529541016,3,3,6,5,5,4
0,DeathDescription.LIFETOTAL,12,48.94733428955078,5,6,2,6,4,3
0,DeathDescription.LIFETOTAL,10,40.44151306152344,5,5,2,3,0,7
0,DeathDescription.LIFETOTAL,10,37.76144981384277,6,4,2,5,2,5
0,DeathDescription.LIFETOTAL,14,48.30169677734375,4,5,4,7,3,4
1,DeathDescription.LIFETOTAL,11,45.53937911987305,6,4,2,6,5,2
0,DeathDescription.LIFETOTAL,12,29.696941375732422,7,6,0,6,5,2
1,DeathDescription.LIFETOTAL,11,33.66208076477051,3,0,7,5,5,3
0,DeathDescription.LIFETOTAL,10,37.34111785888672,5,5,2,3,4,5
0,DeathDescription.LIFETOTAL,10,27.636289596557617,5,5,2,2,4,6
0,DeathDescription.LIFETOTAL,12,29.484272003173828,7,5,1,6,3,4
0,DeathDescription.LIFETOTAL,10,34.66057777404785,6,5,1,5,4,3
0,DeathDescription.LIFETOTAL,10,42.241811752319336,6,5,1,4,4,4
0,DeathDescription.LIFETOTAL,12,27.175426483154297,7,6,0,4,3,6
0,DeathDescription.LIFETOTAL,12,30.70998191833496,6,5,2,5,4,4
0,DeathDescription.LIFETOTAL,10,28.565406799316406,4,5,3,5,5,2
0,DeathDescription.LIFETOTAL,12,33.55288505554199,7,4,2,4,2,6
1,DeathDescription.LIFETOTAL,11,23.649215698242188,6,2,4,3,5,5
1,DeathDescription.LIFETOTAL,11,40.35067558288574,4,4,4,5,5,3
1,DeathDescription.LIFETOTAL,13,50.34613609313965,7,5,1,7,5,2
0,DeathDescription.LIFETOTAL,10,26.461124420166016,6,5,1,5,3,4
1,DeathDescription.LIFETOTAL,11,34.54422950744629,4,3,4,3,5,5
0,DeathDescription.LIFETOTAL,10,37.029266357421875,5,5,2,3,4,5
0,DeathDescription.LIFETOTAL,10,32.25302696228027,3,5,4,5,4,3
1,DeathDescription.LIFETOTAL,11,39.14332389831543,5,4,3,6,5,2
1,DeathDescription.LIFETOTAL,11,22.928953170776367,6,1,5,6,5,2
0,DeathDescription.LIFETOTAL,10,27.793169021606445,5,6,1,4,4,4
1,DeathDescription.LIFETOTAL,13,42.39368438720703,2,0,7,4,6,4
0,DeathDescription.LIFETOTAL,12,40.450334548950195,4,5,4,4,4,5
0,DeathDescription.LIFETOTAL,10,32.187700271606445,6,5,1,4,3,5
1,DeathDescription.LIFETOTAL,13,33.28967094421387,4,4,4,7,6,1
0,DeathDescription.LIFETOTAL,10,34.76214408874512,6,3,3,5,4,3
0,DeathDescription.LIFETOTAL,12,50.28486251831055,5,6,2,6,5,2
0,DeathDescription.LIFETOTAL,10,26.44515037536621,5,5,2,5,4,3
0,DeathDescription.LIFETOTAL,10,43.52235794067383,6,5,1,5,4,3
0,DeathDescription.LIFETOTAL,12,33.77366065979004,7,6,0,6,3,4
1,DeathDescription.LIFETOTAL,11,28.980731964111328,6,3,3,6,5,2
0,DeathDescription.LIFETOTAL,10,49.05438423156738,5,5,2,5,3,4
0,DeathDescription.LIFETOTAL,12,29.375076293945312,7,6,0,6,2,5
1,DeathDescription.LIFETOTAL,11,27.785062789916992,6,2,4,6,5,2
0,DeathDescription.LIFETOTAL,10,43.244123458862305,5,6,1,4,3,5
0,DeathDescription.LIFETOTAL,10,26.97134017944336,5,5,2,3,3,6
1,DeathDescription.LIFETOTAL,11,28.904199600219727,3,4,5,6,6,1
0,DeathDescription.LIFETOTAL,10,32.325029373168945,6,6,0,5,4,3
0,DeathDescription.LIFETOTAL,10,38.8181209564209,5,5,2,5,4,3
1,DeathDescription.LIFETOTAL,11,24.80792999267578,6,4,2,6,5,2
1,DeathDescription.LIFETOTAL,11,27.1456241607666,2,2,6,6,5,2
0,DeathDescription.LIFETOTAL,12,33.519744873046875,5,5,3,3,0,7
0,DeathDescription.LIFETOTAL,10,38.04612159729004,6,6,0,4,3,5
0,DeathDescription.LIFETOTAL,12,33.91003608703613,6,4,3,6,4,3
1,DeathDescription.LIFETOTAL,13,44.89254951477051,4,5,3,6,4,4
0,DeathDescription.LIFETOTAL,10,45.1357364654541,5,4,3,3,4,5
0,DeathDescription.LIFETOTAL,10,29.104232788085938,5,4,3,5,4,3
0,DeathDescription.LIFETOTAL,10,36.742210388183594,6,4,2,4,3,5
0,DeathDescription.LIFETOTAL,10,28.791189193725586,4,5,3,5,3,4
1,DeathDescription.LIFETOTAL,11,33.33783149719238,6,6,0,3,5,5
0,DeathDescription.LIFETOTAL,10,36.145687103271484,5,5,2,3,0,7
1,DeathDescription.LIFETOTAL,11,32.32240676879883,4,4,4,6,4,3
1,DeathDescription.LIFETOTAL,13,31.82077407836914,4,3,4,6,5,3
1,DeathDescription.LIFETOTAL,13,27.252912521362305,5,4,4,5,6,3
0,DeathDescription.LIFETOTAL,10,38.90180587768555,3,5,4,5,4,3
0,DeathDescription.LIFETOTAL,10,54.802894592285156,3,5,4,4,3,5
1,DeathDescription.LIFETOTAL,11,46.76103591918945,6,5,1,6,5,2
0,DeathDescription.LIFETOTAL,10,32.40847587585449,5,6,1,5,3,4
0,DeathDescription.LIFETOTAL,12,35.06588935852051,7,5,1,6,4,3
0,DeathDescription.LIFETOTAL,12,41.747331619262695,7,3,3,4,2,5
0,DeathDescription.LIFETOTAL,12,33.756256103515625,4,5,4,5,3,4
1,DeathDescription.LIFETOTAL,13,30.584096908569336,5,4,4,7,5,2
0,DeathDescription.LIFETOTAL,12,45.72486877441406,7,4,2,3,0,7
1,DeathDescription.LIFETOTAL,11,23.763179779052734,6,4,2,6,5,2
0,DeathDescription.LIFETOTAL,10,32.99832344055176,4,5,3,5,2,5
0,DeathDescription.LIFETOTAL,10,40.03167152404785,4,5,3,5,3,4
0,DeathDescription.LIFETOTAL,10,28.67889404296875,5,5,2,3,0,7
0,DeathDescription.LIFETOTAL,10,32.58109092712402,6,5,1,5,5,2
1,DeathDescription.LIFETOTAL,11,40.80700874328613,6,4,2,6,4,3
0,DeathDescription.LIFETOTAL,10,27.767181396484375,6,4,2,5,3,4
0,DeathDescription.LIFETOTAL,10,27.50849723815918,4,5,3,5,4,3
0,DeathDescription.LIFETOTAL,10,28.305530548095703,6,6,0,5,5,2
1,DeathDescription.LIFETOTAL,11,40.53997993469238,6,2,4,6,4,3
0,DeathDescription.LIFETOTAL,10,26.888608932495117,5,5,2,5,3,4
1,DeathDescription.LIFETOTAL,11,27.678728103637695,5,3,4,6,5,2
0,DeathDescription.LIFETOTAL,10,62.616586685180664,6,5,1,5,4,3
1,DeathDescription.LIFETOTAL,13,33.51998329162598,7,4,2,6,7,1
0,DeathDescription.LIFETOTAL,10,22.759437561035156,5,5,2,5,3,4
0,DeathDescription.LIFETOTAL,14,30.29155731201172,3,5,6,5,3,4
0,DeathDescription.LIFETOTAL,10,27.295827865600586,5,5,2,5,1,6
0,DeathDescription.LIFETOTAL,12,44.736385345458984,7,4,2,3,4,5
1,DeathDescription.LIFETOTAL,11,27.952194213867188,6,3,3,5,5,3
1,DeathDescription.LIFETOTAL,11,34.51824188232422,6,4,2,6,6,1
1,DeathDescription.LIFETOTAL,13,32.42945671081543,5,0,7,7,4,3
1,DeathDescription.LIFETOTAL,13,48.39968681335449,4,3,5,7,6,1
1,DeathDescription.LIFETOTAL,11,28.064489364624023,6,4,2,5,5,3
0,DeathDescription.LIFETOTAL,10,21.074771881103516,6,5,1,5,2,5
0,DeathDescription.LIFETOTAL,12,35.57872772216797,6,5,2,6,3,4
0,DeathDescription.LIFETOTAL,12,42.33384132385254,3,4,6,5,5,3
0,DeathDescription.LIFETOTAL,12,25.758743286132812,5,7,1,4,5,4
0,DeathDescription.LIFETOTAL,10,29.008865356445312,5,5,2,4,4,4
0,DeathDescription.LIFETOTAL,12,29.717683792114258,7,5,1,1,0,7
0,DeathDescription.LIFETOTAL,10,21.304845809936523,5,5,2,4,4,4
0,DeathDescription.LIFETOTAL,10,52.171945571899414,4,5,3,5,4,3
0,DeathDescription.LIFETOTAL,12,24.803638458251953,6,6,1,6,5,2
0,DeathDescription.LIFETOTAL,12,29.172182083129883,6,4,3,6,4,3
1,DeathDescription.LIFETOTAL,11,28.627395629882812,4,1,6,5,5,3
1,DeathDescription.LIFETOTAL,13,47.31011390686035,5,4,4,7,6,1
1,DeathDescription.LIFETOTAL,11,42.49930381774902,4,0,7,6,6,1
0,DeathDescription.LIFETOTAL,12,30.515193939208984,7,4,2,6,5,2
0,DeathDescription.LIFETOTAL,12,52.987098693847656,4,5,4,5,3,5
0,DeathDescription.LIFETOTAL,10,28.279542922973633,6,4,2,5,4,3
1,DeathDescription.LIFETOTAL,11,28.075695037841797,5,1,6,6,5,2
0,DeathDescription.LIFETOTAL,10,28.836727142333984,6,5,1,3,4,5
1,DeathDescription.LIFETOTAL,11,30.228376388549805,6,4,2,5,5,3
0,DeathDescription.LIFETOTAL,16,38.25044631958008,7,6,2,4,4,4
1,DeathDescription.LIFETOTAL,11,28.163671493530273,4,4,4,6,5,2
1,DeathDescription.LIFETOTAL,11,35.57443618774414,6,5,1,4,5,4
0,DeathDescription.LIFETOTAL,10,27.467727661132812,3,5,4,5,4,3
1,DeathDescription.LIFETOTAL,11,44.458866119384766,5,3,4,5,5,3
0,DeathDescription.LIFETOTAL,10,35.262107849121094,4,5,3,5,3,4
0,DeathDescription.LIFETOTAL,10,33.07962417602539,6,5,1,5,4,3
0,DeathDescription.LIFETOTAL,10,46.90837860107422,4,5,3,5,4,3
1,DeathDescription.LIFETOTAL,11,53.40981483459473,4,4,4,5,5,3
0,DeathDescription.LIFETOTAL,10,20.197629928588867,5,4,3,4,3,5
0,DeathDescription.LIFETOTAL,10,34.96360778808594,4,5,3,5,3,4
1,DeathDescription.LIFETOTAL,11,34.51108932495117,5,5,2,4,6,3
0,DeathDescription.LIFETOTAL,10,27.95243263244629,6,5,1,5,0,7
0,DeathDescription.LIFETOTAL,10,32.24968910217285,6,5,1,4,4,4
0,DeathDescription.LIFETOTAL,10,26.01766586303711,6,5,1,5,2,5
0,DeathDescription.LIFETOTAL,10,34.83867645263672,6,5,1,5,4,3
1,DeathDescription.LIFETOTAL,11,30.151844024658203,6,3,3,6,5,2
0,DeathDescription.LIFETOTAL,10,28.324365615844727,5,6,1,5,3,4
1,DeathDescription.LIFETOTAL,11,43.68019104003906,6,4,2,6,5,2
1,DeathDescription.LIFETOTAL,11,34.23142433166504,5,5,2,2,5,6
1,DeathDescription.LIFETOTAL,11,42.29426383972168,6,5,1,6,4,3
1,DeathDescription.LIFETOTAL,11,27.541399002075195,6,3,3,6,5,2
0,DeathDescription.LIFETOTAL,12,26.789188385009766,6,6,1,6,4,3
0,DeathDescription.LIFETOTAL,10,27.654409408569336,5,5,2,3,3,6
1,DeathDescription.LIFETOTAL,11,29.395341873168945,2,4,6,6,6,1
0,DeathDescription.LIFETOTAL,12,31.80551528930664,6,5,2,6,5,2
1,DeathDescription.LIFETOTAL,11,26.003599166870117,6,4,2,5,5,3
0,DeathDescription.LIFETOTAL,10,22.884368896484375,6,5,1,5,2,5
1,DeathDescription.LIFETOTAL,11,23.831605911254883,3,2,6,6,5,2
0,DeathDescription.LIFETOTAL,10,33.624887466430664,6,6,0,5,3,4
0,DeathDescription.LIFETOTAL,10,30.6546688079834,4,5,3,5,4,3
0,DeathDescription.LIFETOTAL,10,29.8917293548584,6,5,1,5,4,3
0,DeathDescription.LIFETOTAL,10,25.173664093017578,6,6,0,5,2,5
0,DeathDescription.LIFETOTAL,10,30.74359893798828,5,5,2,4,4,4
1,DeathDescription.LIFETOTAL,13,49.25942420959473,5,5,3,5,6,3
1,DeathDescription.LIFETOTAL,11,38.17343711853027,5,4,3,6,5,2
