position_in_training,reward,length,illegal_actions,non_pass_actions,total_action_loss,total_parameter_loss,total_rejection_loss
30,-407,32,7,7,214.10588696599007,211.0537472963333,12.831661462783813
31,-407,33,7,10,201.90095329284668,198.60814337432384,12.914079040288925
32,-406,36,6,9,255.93714052438736,252.0228527188301,13.800617277622223
33,-400,25,0,3,171.87786190211773,169.16558618843555,9.765501707792282
34,-405,31,5,8,238.88449308276176,235.4742813706398,12.227924227714539
35,-406,31,6,8,245.19178095459938,241.77206072211266,11.511041283607483
36,-402,27,2,4,213.03522098064423,210.02879984676838,10.266916126012802
37,-404,30,4,6,213.57457533478737,210.33071973919868,11.504525810480118
38,-404,29,4,4,207.09975358843803,203.96584206819534,10.253050416707993
39,-403,32,3,5,248.253973826766,244.88955201208591,12.214406877756119
40,-405,30,5,7,266.31092596054077,263.25520420074463,10.614495903253555
41,-401,26,1,3,209.1508204638958,206.45252330601215,9.209048122167587
42,-404,29,4,6,210.13042497634888,206.9860306531191,10.352423086762428
43,-403,32,3,3,269.6627580970526,266.3728803396225,11.573860719799995
44,-403,28,3,4,271.6958179473877,268.9740879535675,9.93594405055046
45,-403,29,3,6,237.91556438803673,234.91982331871986,10.757465600967407
46,-403,28,3,3,228.00742840766907,225.51942992210388,9.955382287502289
47,-401,30,1,3,325.19336491823196,322.6608127206564,10.937660664319992
48,-403,28,3,4,227.83430908620358,225.7185365408659,9.862882822751999
49,-401,30,1,3,287.7162730693817,285.508198171854,10.466291606426239
50,-403,28,3,3,227.8797759115696,225.92024332284927,9.827902227640152
51,-401,30,1,1,209.4441079199314,207.45979988574982,10.789273351430893
52,-402,31,2,3,268.84277725219727,266.84545516967773,10.343133464455605
53,-401,26,1,3,217.9445658326149,216.28493271768093,9.070805788040161
54,-403,28,3,4,280.5008645057678,278.75665807724,9.61798682808876
55,-400,25,0,1,214.41268181800842,212.7174243927002,8.26955047249794
56,-401,26,1,3,230.1995406150818,228.41834242641926,8.593135744333267
57,-400,26,0,2,224.10038658976555,222.20836144685745,8.930730924010277
58,-403,32,3,3,246.95349925756454,244.7539585083723,10.04259791970253
59,-401,28,1,3,233.3243940770626,231.47908021509647,9.2113526314497
60,-403,28,3,3,249.0457968711853,247.11926746368408,8.300223842263222
61,-402,31,2,2,265.0628402233124,262.97658244520426,9.45669823884964
62,-402,27,2,2,149.03680989146233,147.04705764353275,8.660479247570038
63,-402,31,2,2,268.347736120224,266.1717252060771,9.74592550098896
64,-401,26,1,1,245.57312488555908,243.68902564048767,8.207949474453926
65,-400,25,0,0,245.29694747924805,243.4705629348755,7.434427112340927
66,-407,32,7,7,290.42092657089233,288.05560851097107,9.192072600126266
67,-400,25,0,2,254.4805245399475,252.69172804057598,7.899168074131012
68,-402,27,2,2,254.93847703933716,252.958110563457,7.51600980758667
69,-402,27,2,3,229.85663585364819,227.84903819859028,7.834082514047623
70,-401,30,1,1,239.62018384039402,237.67543037235737,9.051300629973412
71,-400,25,0,1,232.29302215576172,230.66967175900936,6.986961200833321
72,-401,26,1,1,263.73828315734863,261.98734087496996,7.699389398097992
73,-402,27,2,2,257.73348236083984,256.00898909568787,7.779625594615936
74,-400,25,0,0,260.4562358856201,258.8523065522313,7.212141275405884
75,-401,26,1,3,285.468798160553,283.8085551261902,6.814776808023453
76,-400,25,0,0,257.2531204223633,255.6820120587945,7.4005525559186935
77,-401,26,1,4,216.8492430448532,215.19968297332525,7.360109090805054
78,-401,26,1,3,207.49615693092346,205.89501775056124,6.924784883856773
79,-401,30,1,1,320.5578966140747,318.6172388866544,7.85605251789093
80,-403,28,3,3,270.2148685455322,268.4501693248749,7.640900477766991
81,-400,25,0,1,257.07620072364807,255.3929696753621,6.6744899451732635
82,-400,25,0,0,219.74156379699707,218.03870995342731,7.126354858279228
83,-400,25,0,0,232.01053428649902,230.39680636674166,6.297844618558884
84,-401,26,1,1,291.468195438385,289.8086814954877,7.070180669426918
85,-401,26,1,2,204.06255669891834,202.36969129741192,6.520533159375191
86,-402,31,2,2,354.53463403880596,352.6738116517663,7.873825371265411
87,-400,25,0,0,278.7958507537842,277.19797314703465,6.293936058878899
88,-400,29,0,0,307.6250238418579,305.6593853905797,6.943411484360695
89,-401,30,1,2,316.77735686302185,314.986194498837,7.290124990046024
90,-401,34,1,1,383.01563835144043,380.8637306690216,8.305200576782227
91,-401,27,1,3,197.91232585906982,196.2156516686082,6.4687235951423645
92,-401,26,1,1,250.46442651748657,249.0006284713745,6.128923386335373
93,-401,26,1,1,266.27345418930054,264.6562545970082,6.350470706820488
94,-403,28,3,3,225.9257836341858,224.2931693121791,6.21856215596199
95,-401,30,1,1,335.38671875,333.64855694770813,7.049517378211021
96,-400,25,0,0,334.56996154785156,333.09797954559326,5.733378186821938
97,-400,25,0,1,228.6242914199829,227.2124321460724,6.1965591609478
98,-400,29,0,1,310.31640625,308.67444970458746,6.6821693778038025
99,-402,27,2,2,297.56250500679016,295.98871633410454,6.56015981733799
