winning_seat,loser_death_description,halfturns_played,milliseconds_passed,seat_0_lands,seat_0_board_size,seat_0_hand_size,seat_1_lands,seat_1_board_size,seat_1_hand_size
0,DeathDescription.DECKING,65,68.0699348449707,0,0,7,0,0,7
0,DeathDescription.DECKING,65,45.462846755981445,0,0,7,0,0,7
0,DeathDescription.DECKING,65,65.41085243225098,0,0,7,0,0,7
0,DeathDescription.DECKING,65,39.48354721069336,0,0,7,0,0,7
0,DeathDescription.DECKING,65,51.774024963378906,0,0,7,0,0,7
0,DeathDescription.DECKING,65,43.82920265197754,0,0,7,0,0,7
0,DeathDescription.DECKING,65,43.006181716918945,0,0,7,0,0,7
0,DeathDescription.DECKING,65,49.382686614990234,0,0,7,0,0,7
0,DeathDescription.DECKING,65,70.43981552124023,0,0,7,0,0,7
0,DeathDescription.DECKING,65,58.47573280334473,0,0,7,0,0,7
0,DeathDescription.DECKING,65,41.22519493103027,0,0,7,0,0,7
0,DeathDescription.DECKING,65,54.00872230529785,0,0,7,0,0,7
0,DeathDescription.DECKING,65,46.72384262084961,0,0,7,0,0,7
0,DeathDescription.DECKING,65,63.32993507385254,0,0,7,0,0,7
0,DeathDescription.DECKING,65,40.035247802734375,0,0,7,0,0,7
0,DeathDescription.DECKING,65,49.249887466430664,0,0,7,0,0,7
0,DeathDescription.DECKING,65,55.45616149902344,0,0,7,0,0,7
0,DeathDescription.DECKING,65,56.0605525970459,0,0,7,0,0,7
0,DeathDescription.DECKING,65,61.052560806274414,0,0,7,0,0,7
0,DeathDescription.DECKING,65,50.99964141845703,0,0,7,0,0,7
0,DeathDescription.DECKING,65,57.12771415710449,0,0,7,0,0,7
0,DeathDescription.DECKING,65,45.47858238220215,0,0,7,0,0,7
0,DeathDescription.DECKING,65,54.93664741516113,0,0,7,0,0,7
0,DeathDescription.DECKING,65,45.23825645446777,0,0,7,0,0,7
0,DeathDescription.DECKING,65,52.56915092468262,0,0,7,0,0,7
0,DeathDescription.DECKING,65,66.83516502380371,0,0,7,0,0,7
0,DeathDescription.DECKING,65,60.74333190917969,0,0,7,0,0,7
0,DeathDescription.DECKING,65,66.92147254943848,0,0,7,0,0,7
0,DeathDescription.DECKING,65,41.741371154785156,0,0,7,0,0,7
0,DeathDescription.DECKING,65,49.59917068481445,0,0,7,0,0,7
0,DeathDescription.DECKING,65,62.53957748413086,0,0,7,0,0,7
0,DeathDescription.DECKING,65,57.184696197509766,0,0,7,0,0,7
0,DeathDescription.DECKING,65,51.13554000854492,0,0,7,0,0,7
0,DeathDescription.DECKING,65,51.10883712768555,0,0,7,0,0,7
0,DeathDescription.DECKING,65,59.40675735473633,0,0,7,0,0,7
0,DeathDescription.DECKING,65,59.5245361328125,0,0,7,0,0,7
0,DeathDescription.DECKING,65,44.19541358947754,0,0,7,0,0,7
0,DeathDescription.DECKING,65,59.168338775634766,0,0,7,0,0,7
0,DeathDescription.DECKING,65,38.52725028991699,0,0,7,0,0,7
0,DeathDescription.DECKING,65,39.77155685424805,0,0,7,0,0,7
0,DeathDescription.DECKING,65,54.60238456726074,0,0,7,0,0,7
0,DeathDescription.DECKING,65,57.43741989135742,0,0,7,0,0,7
0,DeathDescription.DECKING,65,58.470964431762695,0,0,7,0,0,7
0,DeathDescription.DECKING,65,44.53420639038086,0,0,7,0,0,7
0,DeathDescription.DECKING,65,61.64383888244629,0,0,7,0,0,7
0,DeathDescription.DECKING,65,68.66097450256348,0,0,7,0,0,7
0,DeathDescription.DECKING,65,79.55193519592285,0,0,7,0,0,7
0,DeathDescription.DECKING,65,45.98402976989746,0,0,7,0,0,7
0,DeathDescription.DECKING,65,59.320926666259766,0,0,7,0,0,7
0,DeathDescription.DECKING,65,45.61042785644531,0,0,7,0,0,7
0,DeathDescription.DECKING,65,59.557199478149414,0,0,7,0,0,7
0,DeathDescription.DECKING,65,57.08670616149902,0,0,7,0,0,7
0,DeathDescription.DECKING,65,47.855377197265625,0,0,7,0,0,7
0,DeathDescription.DECKING,65,48.53701591491699,0,0,7,0,0,7
0,DeathDescription.DECKING,65,44.06476020812988,0,0,7,0,0,7
0,DeathDescription.DECKING,65,51.95498466491699,0,0,7,0,0,7
0,DeathDescription.DECKING,65,38.15937042236328,0,0,7,0,0,7
0,DeathDescription.DECKING,65,61.76471710205078,0,0,7,0,0,7
0,DeathDescription.DECKING,65,50.43148994445801,0,0,7,0,0,7
0,DeathDescription.DECKING,65,50.734519958496094,0,0,7,0,0,7
0,DeathDescription.DECKING,65,56.71381950378418,0,0,7,0,0,7
0,DeathDescription.DECKING,65,55.3288459777832,0,0,7,0,0,7
0,DeathDescription.DECKING,65,61.766862869262695,0,0,7,0,0,7
0,DeathDescription.DECKING,65,51.69272422790527,0,0,7,0,0,7
0,DeathDescription.DECKING,65,56.899309158325195,0,0,7,0,0,7
0,DeathDescription.DECKING,65,63.92550468444824,0,0,7,0,0,7
0,DeathDescription.DECKING,65,65.60492515563965,0,0,7,0,0,7
0,DeathDescription.DECKING,65,43.82467269897461,0,0,7,0,0,7
0,DeathDescription.DECKING,65,57.6016902923584,0,0,7,0,0,7
0,DeathDescription.DECKING,65,45.55535316467285,0,0,7,0,0,7
0,DeathDescription.DECKING,65,59.23175811767578,0,0,7,0,0,7
0,DeathDescription.DECKING,65,52.8564453125,0,0,7,0,0,7
0,DeathDescription.DECKING,65,58.534860610961914,0,0,7,0,0,7
0,DeathDescription.DECKING,65,51.04541778564453,0,0,7,0,0,7
0,DeathDescription.DECKING,65,55.30714988708496,0,0,7,0,0,7
0,DeathDescription.DECKING,65,63.37165832519531,0,0,7,0,0,7
0,DeathDescription.DECKING,65,53.24292182922363,0,0,7,0,0,7
0,DeathDescription.DECKING,65,44.90780830383301,0,0,7,0,0,7
0,DeathDescription.DECKING,65,41.582345962524414,0,0,7,0,0,7
0,DeathDescription.DECKING,65,46.12112045288086,0,0,7,0,0,7
0,DeathDescription.DECKING,65,55.52792549133301,0,0,7,0,0,7
0,DeathDescription.DECKING,65,52.950382232666016,0,0,7,0,0,7
0,DeathDescription.DECKING,65,70.03927230834961,0,0,7,0,0,7
0,DeathDescription.DECKING,65,53.80678176879883,0,0,7,0,0,7
0,DeathDescription.DECKING,65,40.41910171508789,0,0,7,0,0,7
0,DeathDescription.DECKING,65,44.8760986328125,0,0,7,0,0,7
0,DeathDescription.DECKING,65,45.992374420166016,0,0,7,0,0,7
0,DeathDescription.DECKING,65,51.47719383239746,0,0,7,0,0,7
0,DeathDescription.DECKING,65,55.23347854614258,0,0,7,0,0,7
0,DeathDescription.DECKING,65,59.62252616882324,0,0,7,0,0,7
0,DeathDescription.DECKING,65,49.045562744140625,0,0,7,0,0,7
0,DeathDescription.DECKING,65,51.3150691986084,0,0,7,0,0,7
0,DeathDescription.DECKING,65,59.41414833068848,0,0,7,0,0,7
0,DeathDescription.DECKING,65,53.69687080383301,0,0,7,0,0,7
0,DeathDescription.DECKING,65,45.35102844238281,0,0,7,0,0,7
0,DeathDescription.DECKING,65,54.57615852355957,0,0,7,0,0,7
0,DeathDescription.DECKING,65,50.00162124633789,0,0,7,0,0,7
0,DeathDescription.DECKING,65,56.75363540649414,0,0,7,0,0,7
0,DeathDescription.DECKING,65,58.05683135986328,0,0,7,0,0,7
0,DeathDescription.DECKING,65,63.83800506591797,0,0,7,0,0,7
0,DeathDescription.DECKING,65,72.41678237915039,0,0,7,0,0,7
0,DeathDescription.DECKING,65,45.46666145324707,0,0,7,0,0,7
0,DeathDescription.DECKING,65,66.0097599029541,0,0,7,0,0,7
0,DeathDescription.DECKING,65,49.198150634765625,0,0,7,0,0,7
0,DeathDescription.DECKING,65,52.86240577697754,0,0,7,0,0,7
0,DeathDescription.DECKING,65,51.72085762023926,0,0,7,0,0,7
0,DeathDescription.DECKING,65,62.734127044677734,0,0,7,0,0,7
0,DeathDescription.DECKING,65,43.24936866760254,0,0,7,0,0,7
0,DeathDescription.DECKING,65,51.74732208251953,0,0,7,0,0,7
0,DeathDescription.DECKING,65,60.34445762634277,0,0,7,0,0,7
0,DeathDescription.DECKING,65,45.380592346191406,0,0,7,0,0,7
0,DeathDescription.DECKING,65,43.36833953857422,0,0,7,0,0,7
0,DeathDescription.DECKING,65,44.18444633483887,0,0,7,0,0,7
0,DeathDescription.DECKING,65,61.07163429260254,0,0,7,0,0,7
0,DeathDescription.DECKING,65,42.794227600097656,0,0,7,0,0,7
0,DeathDescription.DECKING,65,51.541805267333984,0,0,7,0,0,7
0,DeathDescription.DECKING,65,56.77437782287598,0,0,7,0,0,7
0,DeathDescription.DECKING,65,50.606489181518555,0,0,7,0,0,7
0,DeathDescription.DECKING,65,48.55036735534668,0,0,7,0,0,7
0,DeathDescription.DECKING,65,44.37088966369629,0,0,7,0,0,7
0,DeathDescription.DECKING,65,52.09970474243164,0,0,7,0,0,7
0,DeathDescription.DECKING,65,76.50327682495117,0,0,7,0,0,7
0,DeathDescription.DECKING,65,59.766530990600586,0,0,7,0,0,7
0,DeathDescription.DECKING,65,44.38138008117676,0,0,7,0,0,7
0,DeathDescription.DECKING,65,63.82131576538086,0,0,7,0,0,7
0,DeathDescription.DECKING,65,47.29604721069336,0,0,7,0,0,7
0,DeathDescription.DECKING,65,57.379722595214844,0,0,7,0,0,7
0,DeathDescription.DECKING,65,51.51629447937012,0,0,7,0,0,7
0,DeathDescription.DECKING,65,57.04832077026367,0,0,7,0,0,7
0,DeathDescription.DECKING,65,46.463727951049805,0,0,7,0,0,7
0,DeathDescription.DECKING,65,50.44150352478027,0,0,7,0,0,7
0,DeathDescription.DECKING,65,47.03021049499512,0,0,7,0,0,7
0,DeathDescription.DECKING,65,42.8462028503418,0,0,7,0,0,7
0,DeathDescription.DECKING,65,61.36822700500488,0,0,7,0,0,7
0,DeathDescription.DECKING,65,54.14438247680664,0,0,7,0,0,7
0,DeathDescription.DECKING,65,53.39932441711426,0,0,7,0,0,7
0,DeathDescription.DECKING,65,61.01655960083008,0,0,7,0,0,7
0,DeathDescription.DECKING,65,58.619022369384766,0,0,7,0,0,7
0,DeathDescription.DECKING,65,50.38189888000488,0,0,7,0,0,7
0,DeathDescription.DECKING,65,53.42221260070801,0,0,7,0,0,7
0,DeathDescription.DECKING,65,53.855180740356445,0,0,7,0,0,7
0,DeathDescription.DECKING,65,68.19462776184082,0,0,7,0,0,7
0,DeathDescription.DECKING,65,39.84189033508301,0,0,7,0,0,7
0,DeathDescription.DECKING,65,51.26643180847168,0,0,7,0,0,7
0,DeathDescription.DECKING,65,51.22017860412598,0,0,7,0,0,7
0,DeathDescription.DECKING,65,54.59427833557129,0,0,7,0,0,7
0,DeathDescription.DECKING,65,43.77579689025879,0,0,7,0,0,7
0,DeathDescription.DECKING,65,44.57974433898926,0,0,7,0,0,7
0,DeathDescription.DECKING,65,47.8816032409668,0,0,7,0,0,7
0,DeathDescription.DECKING,65,37.558555603027344,0,0,7,0,0,7
0,DeathDescription.DECKING,65,46.343326568603516,0,0,7,0,0,7
0,DeathDescription.DECKING,65,71.37179374694824,0,0,7,0,0,7
0,DeathDescription.DECKING,65,59.40842628479004,0,0,7,0,0,7
0,DeathDescription.DECKING,65,54.120540618896484,0,0,7,0,0,7
0,DeathDescription.DECKING,65,64.2087459564209,0,0,7,0,0,7
0,DeathDescription.DECKING,65,48.24566841125488,0,0,7,0,0,7
0,DeathDescription.DECKING,65,49.50213432312012,0,0,7,0,0,7
0,DeathDescription.DECKING,65,44.33774948120117,0,0,7,0,0,7
0,DeathDescription.DECKING,65,48.48170280456543,0,0,7,0,0,7
0,DeathDescription.DECKING,65,46.01693153381348,0,0,7,0,0,7
0,DeathDescription.DECKING,65,49.51763153076172,0,0,7,0,0,7
0,DeathDescription.DECKING,65,39.34121131896973,0,0,7,0,0,7
0,DeathDescription.DECKING,65,57.46269226074219,0,0,7,0,0,7
0,DeathDescription.DECKING,65,61.58566474914551,0,0,7,0,0,7
0,DeathDescription.DECKING,65,45.633554458618164,0,0,7,0,0,7
0,DeathDescription.DECKING,65,45.86076736450195,0,0,7,0,0,7
0,DeathDescription.DECKING,65,46.35000228881836,0,0,7,0,0,7
