winning_seat,loser_death_description,halfturns_played,milliseconds_passed,seat_0_lands,seat_0_board_size,seat_0_hand_size,seat_1_lands,seat_1_board_size,seat_1_hand_size
0,DeathDescription.LIFETOTAL,10,146.11148834228516,6,6,0,5,4,3
0,DeathDescription.LIFETOTAL,10,154.0055274963379,5,6,1,4,6,2
1,DeathDescription.LIFETOTAL,11,170.6714630126953,6,4,2,4,6,3
0,DeathDescription.LIFETOTAL,12,163.92040252685547,5,7,1,6,4,3
0,DeathDescription.LIFETOTAL,12,188.58885765075684,7,6,0,6,4,3
0,DeathDescription.LIFETOTAL,12,174.32713508605957,7,6,0,6,4,3
0,DeathDescription.LIFETOTAL,12,167.05083847045898,7,5,1,4,6,3
0,DeathDescription.LIFETOTAL,10,142.97914505004883,4,6,2,5,5,2
0,DeathDescription.LIFETOTAL,12,178.55286598205566,4,6,3,6,3,4
0,DeathDescription.LIFETOTAL,10,150.01893043518066,4,7,1,3,5,4
0,DeathDescription.LIFETOTAL,10,158.15162658691406,6,5,1,5,6,1
1,DeathDescription.LIFETOTAL,11,163.88678550720215,4,6,2,6,6,1
0,DeathDescription.LIFETOTAL,10,137.24827766418457,6,5,1,5,4,3
1,DeathDescription.LIFETOTAL,11,167.2210693359375,5,6,1,6,6,1
1,DeathDescription.LIFETOTAL,11,164.69693183898926,5,6,1,5,8,0
0,DeathDescription.LIFETOTAL,10,169.4931983947754,5,6,1,5,6,1
0,DeathDescription.LIFETOTAL,10,156.69679641723633,6,5,1,4,5,3
1,DeathDescription.LIFETOTAL,11,167.06395149230957,6,4,2,5,7,1
0,DeathDescription.LIFETOTAL,10,147.63188362121582,4,8,0,5,4,3
0,DeathDescription.LIFETOTAL,10,143.2194709777832,6,5,1,5,5,2
1,DeathDescription.LIFETOTAL,11,186.9826316833496,6,3,3,5,8,0
0,DeathDescription.LIFETOTAL,10,164.4606590270996,6,5,1,5,4,3
0,DeathDescription.LIFETOTAL,10,147.16672897338867,5,5,2,5,6,1
0,DeathDescription.LIFETOTAL,10,143.89705657958984,5,6,1,5,4,3
0,DeathDescription.LIFETOTAL,10,139.20879364013672,6,5,1,4,4,4
1,DeathDescription.LIFETOTAL,11,163.64598274230957,5,6,1,6,7,0
0,DeathDescription.LIFETOTAL,10,152.4500846862793,6,6,0,5,5,2
0,DeathDescription.LIFETOTAL,10,140.95425605773926,6,6,0,5,6,1
0,DeathDescription.LIFETOTAL,10,137.22920417785645,6,5,1,5,5,2
0,DeathDescription.LIFETOTAL,10,146.6841697692871,6,5,1,5,4,3
0,DeathDescription.LIFETOTAL,10,160.9506607055664,4,6,2,5,4,3
1,DeathDescription.LIFETOTAL,11,156.88347816467285,5,6,1,6,6,1
1,DeathDescription.LIFETOTAL,11,154.71410751342773,6,6,0,5,7,1
0,DeathDescription.LIFETOTAL,10,145.94769477844238,5,7,0,5,5,2
0,DeathDescription.LIFETOTAL,12,167.6921844482422,7,4,2,6,5,2
1,DeathDescription.LIFETOTAL,11,174.5285987854004,6,4,2,4,6,3
0,DeathDescription.LIFETOTAL,12,259.2120170593262,7,5,1,3,5,5
0,DeathDescription.LIFETOTAL,10,148.73576164245605,5,7,0,5,5,2
